Grupo,PERIODO,BEL,BRUTO,NETO,IRR,PND_real,IS_eff,g,mr,c,PE,TC,Año,ces,PR,dBRUTO_real,dNETO_real,PD_tom_real,PD_ret_real,PND_NT_reg_m,BRUTO_NT_reg_m,NETO_NT_reg_m,dBRUTO_NT_reg_m,dNETO_NT_reg_m,PD_tom_NT_reg_m,PD_ret_NT_reg_m,PND_NT_reg_t,BRUTO_NT_reg_t,NETO_NT_reg_t,dBRUTO_NT_reg_t,dNETO_NT_reg_t,PD_tom_NT_reg_t,PD_ret_NT_reg_t,PND_NT_reg_susc,BRUTO_NT_reg_susc,NETO_NT_reg_susc,dBRUTO_NT_reg_susc,dNETO_NT_reg_susc,PD_tom_NT_reg_susc,PD_ret_NT_reg_susc,PND_MEC_pub,BRUTO_MEC_pub,NETO_MEC_pub,dBRUTO_MEC_pub,dNETO_MEC_pub,PD_tom_MEC_pub,PD_ret_MEC_pub,PND_MEC_prop,BRUTO_MEC_prop,NETO_MEC_prop,dBRUTO_MEC_prop,dNETO_MEC_prop,PD_tom_MEC_prop,PD_ret_MEC_prop,PND_MEC_reg,BRUTO_MEC_reg,NETO_MEC_reg,dBRUTO_MEC_reg,dNETO_MEC_reg,PD_tom_MEC_reg,PD_ret_MEC_reg,PND_CAL,BRUTO_CAL,NETO_CAL,dBRUTO_CAL,dNETO_CAL,PD_tom_CAL,PD_ret_CAL
MyT,202202,10907053.637214197,13607028.155273568,13434977.837066056,172050.3182075122,12776421.256010154,0.853686131559212,0.04462507374668316,0.20291881921146873,0.01577422500431162,2611497.145664971,20.5212,2022,0.14156040588525395,2241812.5497564552,441705.13529627025,442453.74545574374,2169792.0103687006,1799358.8043007115,12472224.795883024,13283055.603434198,13115101.666890515,316839.66098168306,319071.31095424853,2294657.484683288,1922741.2388022067,10811963.11231772,11514858.780496174,11369262.32146841,356477.30900304206,357338.05103735626,2255019.836661929,1884474.498719099,4929277.346054451,5249734.200910399,5183355.383326969,-899021.1751785371,-884695.6805193694,3510518.320843508,3126508.2302758247,2304993.330302873,2454843.067137834,2423803.4803867126,-287234.7274177098,-282283.6967203184,2898731.8730826806,2524096.2464767736,2301897.9358798354,2451546.4382758094,2420548.534839975,-286420.3000473599,-281481.54491668753,2897917.4457123308,2523294.094673143,12837677.231236227,13672266.437800284,13499391.232105222,201943.92534350418,205870.86049816944,2409553.2203214667,2035941.6892582858,12705576.825500876,13531578.063164985,13360481.752857503,326364.43036283366,328590.6250286661,2285132.715302137,1913221.9247277891
MyT,202203,11736276.190859228,14854532.380310792,14693807.869348604,160724.5109621891,13143703.883226529,0.8929200090878947,0.04266424124206046,0.22302959032269182,0.01369467694423969,2331585.5355892833,19.8911,2022,0.14156040588525395,2001525.340815077,1247504.2250372246,1258830.032282548,1084081.3105520587,742695.308532529,12593668.680600658,14232902.754422484,14078904.21201067,949847.1509882864,963802.5451201554,1381738.384600997,1037722.7956949216,11065799.53678509,12506161.048178667,12370845.673246559,991302.2676824927,1001583.3517781496,1340283.2679067906,999941.9890369275,4398743.448370992,4971298.620771029,4917509.681529192,-278435.5801393697,-265845.70179777686,2610021.115728653,2267371.042612854,2433741.5573018393,2750525.505552818,2720765.1027713097,295682.4384149839,296961.6223845971,2035903.0971742994,1704563.71843048,2432155.3387391064,2748732.819471961,2718991.813369276,297186.3811961515,298443.2785293008,2034399.1543931318,1703082.0622857763,13052342.166982772,14751278.717239793,14591671.400281243,1079012.279439509,1092280.1681760214,1252573.2561497744,909245.1726390556,12803199.516618522,14469706.825478358,14313146.08739859,938128.7623133734,952664.334541088,1393456.77327591,1048861.006273989
MyT,202204,13022787.552899197,15552990.53049107,15420892.348601395,132098.18188967477,13856203.365440767,0.9398525129459184,0.04053380181556121,0.1537566269666076,0.010143617973731471,2538035.30862263,20.3453,2022,0.14156040588525395,2178750.0001829043,698458.1501802783,727084.479252791,1839577.1584423515,1451665.5209301133,13128628.022867756,14736318.595559718,14611156.756722093,503415.8411372341,532252.5447114222,2034619.4674853957,1646497.4554714821,11494312.157241452,12901869.539672276,12792288.45905455,395708.4914936088,421442.7858079914,2142326.817129021,1757307.214374913,3722559.705835378,4178412.6810990665,4142923.6401152215,-792885.9396719625,-774586.0414139708,3330921.2482945924,2953336.041596875,2498928.9482752252,2804939.9423388345,2781116.3911082023,54414.43678601645,60351.28833689261,2483620.8718366134,2118398.7118460117,2523148.022878446,2832124.808786497,2808070.3648908427,83391.9893145361,89078.5515215667,2454643.3193080937,2089671.4486613376,13485347.055809528,15136720.321419695,15008157.699953938,385441.604179902,416486.2996726949,2152593.704442728,1762263.7005102094,13345453.610137507,14979695.963561228,14852467.016937284,509989.13808286935,539320.9295386933,2028046.1705397605,1639429.070644211
MyT,202205,16023998.428792764,19122588.56061568,18514130.175001904,608458.3856137766,16743411.599286376,0.9570330594677446,0.03980608527406693,0.1535657591873757,0.03797169528676854,5486716.767507556,19.6855,2022,0.14156040588525395,4710014.914921758,3569598.0301246103,3093237.826400509,1917118.7373829456,1616777.0885212487,16168225.025847467,18465670.09903217,17878114.0899637,3729351.503472453,3266957.333241608,1757365.264035103,1443057.5816801498,14256939.191951748,16282797.605777642,15764698.044461329,3380928.0661053658,2972409.5854067784,2105788.70140219,1737605.3295149794,4180167.1356852693,4774153.449929146,4622245.475147995,595740.7688300796,479321.83503277367,4890975.998677476,4230693.079888985,3078763.140152049,3516244.013688707,3404361.2448255224,711304.0713498723,623244.8537173201,4775412.696157684,4086770.0612044376,3102268.91123092,3543089.8680401836,3430352.8955137585,710965.0592536866,622282.5306229158,4775751.70825387,4087732.384298842,16588574.277639786,18945749.42731732,18342917.855940487,3809029.105897626,3334760.1559865493,1677687.66160993,1375254.7589352084,16427254.350238277,18761506.53392402,18164537.355764482,3781810.5703627933,3312070.3388271984,1704906.1971447626,1397944.5760945594
MyT,202206,14343317.614835637,16551315.21904317,16020496.029858006,530819.1891851623,15194276.31582804,0.9439947857137526,0.04035590575045541,0.11358320816303352,0.0370081178873236,1224983.3858288676,20.1353,2022,0.14156040588525395,1051574.2405282403,-2571273.341572512,-2493634.145143898,3796256.7274013795,3545208.3856721385,14956395.164008697,16292188.30529016,15769679.606022812,-2173481.7937420104,-2108434.483940888,3398465.179570878,3160008.7244691285,13075688.859675953,14243511.406803954,13786706.066802317,-2039286.1989736874,-1977991.9776590113,3264269.584802555,3029566.2181872516,3689900.2951897425,4019454.539529849,3890546.1373029957,-754698.9103992973,-731699.3378449995,1979682.2962281648,1783273.5783732398,2665730.478904851,2903813.549803844,2810685.001791037,-612430.4638848626,-593676.2430344853,1837413.8497137302,1645250.4835627256,2689987.3466466847,2930236.8592051286,2836260.8861093987,-612853.0088350549,-594092.0094043599,1837836.3946639225,1645666.2499326002,15433397.716429424,16811793.151305716,16272620.143528232,-2133956.276011605,-2070297.712412255,3358939.6618404724,3121871.952940495,15207545.22472451,16565769.207452577,16034486.462694554,-2195737.326471444,-2130050.8930699285,3420720.712300312,3181625.133598169
MyT,202207,11669425.557639988,13812293.136436408,12907164.200544136,905128.9358922732,13106890.494428746,0.8903275389841876,0.03968264290196625,0.1439482966170303,0.07756413813357627,2387112.974383428,20.3626,2022,0.14156040588525395,2049192.2928357543,-2739022.082606761,-3113331.8293138705,5126135.0569901895,5162524.122149625,14911747.95593822,15714286.621348016,14684518.76257257,-577901.6839421447,-1085160.8434502427,2965014.658325573,3134353.136285997,13008183.62256332,13708273.937575668,12809961.450324267,-535237.4692282863,-976744.6164780501,2922350.4436117145,3025936.9093138045,4111997.775892408,4333302.294784748,4049338.056824041,313847.75525489915,158791.9195210454,2073265.219128529,1890400.373314709,3156780.030511926,3326675.4740350614,3108676.174271493,422861.92423121724,297991.17248045607,1964251.050152211,1751201.1203552983,3200074.7382664992,3372300.2692537825,3151311.145719555,442063.41004865384,315050.2596101565,1945049.5643347744,1734142.0332255978,15419103.894133646,16248948.061133878,15184143.475634221,-562845.0901718382,-1088476.6678940114,2949958.0645552664,3137668.9607297657,15166459.878581643,15982706.941361502,14935349.31698915,-583062.2660910748,-1099137.1457054038,2970175.240474503,3148329.438541158
MyT,202208,11144881.991441282,12468548.076770326,11651096.823245564,817451.2535247628,13267904.55730052,0.8399881038719812,0.0420608155409992,0.07670814821703378,0.07334768139784027,2646063.1844816115,20.1432,2022,0.14156040588525395,2271485.4060883666,-1343745.0596660823,-1256067.3772985712,3989808.2441476937,3527552.783386938,15014309.660746008,14109736.84925404,13184687.516860973,-1604549.772093976,-1499831.2457115967,4250612.956575587,3771316.6517999633,13079837.97389125,12291812.012175849,11485947.762739794,-1416461.9253998194,-1324013.6875844728,4062525.109881431,3595499.0936728395,4896318.630325281,4601328.263836877,4299660.296244081,268025.9690521294,250322.23942004004,2378037.215429482,2021163.1666683266,3342230.900556755,3140870.2472410602,2934951.458224297,-185805.22679400118,-173724.71604719618,2831868.4112756127,2445210.122135563,3381035.069767346,3177336.5669445107,2969027.007280718,-194963.7023092718,-182284.13843883714,2841026.8867908833,2453769.544527204,15614606.085946904,14673866.987936134,13711832.684544243,-1575081.0731977448,-1472310.791089978,4221144.257679356,3743796.1971783447,15274134.72699666,14353908.136144532,13412850.67487275,-1628798.80521697,-1522498.6421163995,4274861.989698581,3793984.048204766
MyT,202209,16607421.466579884,19342512.350512493,16764868.700905744,2577643.64960675,18508817.46552542,0.8972708006609779,0.03937557687673576,0.1253153048135132,0.15521034706043305,7843116.870884033,20.1271,2022,0.14156040588525395,6732842.063236206,6873964.273742167,5113771.8776601795,969152.5971418656,1619070.1855760263,20213197.410688587,21123662.885963436,18308657.549131133,7013926.036709396,5123970.03227016,829190.8341746368,1608872.0309660463,17798095.755273774,18599777.51702433,16121113.032698132,6307965.504848482,4635165.269958338,1535151.3660355508,2097676.793277868,9918996.487383364,10365779.035816776,8984402.923928604,5764450.771979898,4684742.627684522,2078666.0989041347,2048099.4355516834,4432750.705141393,4632415.626802789,4015085.442058153,1491545.3795617288,1080133.983833856,6351571.491322304,5652708.07940235,4473880.516506657,4675398.053194355,4052339.895969972,1498061.4862498445,1083312.888689254,6345055.384634188,5649529.174546951,20582817.905805223,21509932.241372693,18643451.442978542,6836065.25343656,4931618.758434299,1007051.6174474731,1801223.3048019065,20532278.390445318,21457116.268560886,18597673.891776558,7103208.1324163545,5184823.216903808,739908.7384676784,1548018.8463323982
MyT,202210,16348092.99859164,19405226.09703033,16863726.261086404,2541499.835943928,16713378.499421963,0.9781441256270862,0.036119991084165956,0.15088243780476054,0.1554615474821971,1141124.5213358707,19.8103,2022,0.14156040588525395,979586.4709299487,62713.74651783705,98857.56018066034,1078410.7748180337,880728.9107492884,18449018.410182584,21420407.22228901,18614979.387071423,296744.33632557467,306321.83794029057,844380.1850102961,673264.6329896582,16098814.500941655,18691680.75716874,16243633.857826993,91903.24014440924,122520.82512886077,1049221.2811914615,857065.645801088,9233609.863387715,10720770.016487386,9316672.218200719,354990.98067061044,332269.29427211545,786133.5406652603,647317.1766578333,3609194.1482341187,4190488.9832408284,3641661.2081776336,-441926.64356196066,-373424.2338805194,1583051.1648978314,1353010.704810468,3654092.9582499857,4242619.171034736,3686963.912330615,-432778.8821596196,-365375.98363935715,1573903.4034954903,1344962.4545693058,18833587.749311145,21866915.088788494,19003008.1787185,356982.84741580114,359556.73573995754,784141.6739200696,620029.7351899912,18759566.531102985,21780972.05367105,18928321.09128027,323855.78511016443,330647.19950371236,817268.7362257063,648939.2714262364
MyT,202211,20024898.536883485,23627488.981826283,17974389.4122156,5653099.569610681,21257067.15329352,0.9420348720957432,0.03750452239445759,0.14240103060034298,0.2823035312362928,7983655.145857956,19.3081,2022,0.14156040588525395,6853485.682962407,4222262.884795953,1110663.1511291973,3761392.2610620037,5742822.53183321,22467086.276517205,24972439.97132989,18997548.193255648,3552032.7490408793,382568.8061842248,4431622.396817077,6470916.876778183,19978724.18098197,22206595.20210247,16893457.869731538,3514914.444933731,649824.0119045451,4468740.700924225,6203661.671057862,13708364.650222471,15237014.231373161,11591414.876326099,4516244.214885775,2274742.65812538,3467410.9309721813,4578743.024837027,6511031.03536513,7237090.278683298,5505548.176552735,3046601.29544247,1863886.9683751017,4937053.850415487,4989598.714587306,6501774.619403177,7226801.659628983,5497721.20663907,2984182.488594247,1810757.2943084552,4999472.657263709,5042728.388653953,23499992.969342902,26120528.33780111,19870945.59043404,4253613.2490126155,867937.411715541,3730041.8968453407,5985548.271246866,22794993.996088654,25336913.39446765,19274817.912561007,3555941.340796601,346496.8212807365,4427713.805061355,6506988.861681671
MyT,202212,22773069.798399705,27163133.560580045,20748623.20633147,6414510.354248574,21539631.444118124,1.057263670340952,0.03341700504047619,0.1593573464652147,0.2816708687512709,3358073.5359077137,19.5089,2022,0.14156040588525395,2882703.2831720877,3535644.578753762,2774233.7941158675,-177571.04284604825,108469.48905622028,22357894.52495814,28195026.302580446,21536836.89476195,3222586.331250556,2539288.7015063018,135487.20465715788,343414.581665786,19744675.41584432,24899555.8174853,19019584.044300854,2692960.615382828,2126126.174569316,665112.9205248859,756577.1086027715,13515699.777073441,17044337.975875653,13019357.49327658,1807323.7445024922,1427942.6169504803,1550749.7914052214,1454760.6662216075,5450685.060029308,6873733.502188814,5250517.438997836,-363356.7764944844,-255030.73755489942,3721430.312402198,3137734.020726987,5387109.253217346,6793559.515176305,5189276.351191753,-433242.14445267804,-308444.8554473175,3791315.6803603917,3191148.138619405,23419588.997450396,29533904.770935662,22559542.349455424,3413376.433134552,2688596.759021383,-55302.897226838395,194106.52415070496,22697592.362353303,28623411.428451516,21864059.87675232,3286498.033983864,2589241.964191314,71575.5019238498,293461.3189807739
MyT,202301,21979798.40649716,26040304.522533048,20199756.08790276,5840548.434630289,21773124.512003966,1.009492156000819,0.02872730169004261,0.1560107946719154,0.2657234760125844,3564750.2241711346,18.839,2023,0.14156040588525395,3060122.735557919,-1122829.038046997,-548867.1184287108,4687579.262218132,3608989.8539866298,22477749.617056884,26883024.743954822,20853463.60919281,-1312001.5586256236,-683373.2855691388,4876751.782796758,3743496.0211270577,19757632.564557374,23629808.773735628,18329907.51779479,-1269747.0437496714,-689676.5265060626,4834497.267920806,3749799.2620639815,12077921.728165358,14444998.908050487,11205147.558092318,-2599339.0678251665,-1814209.9351842608,6164089.291996301,4874332.67074218,4904934.190718564,5866221.906684899,4550494.083892541,-1007511.5955039151,-700023.3551052948,4572261.81967505,3760146.0906632137,4932740.868927087,5899478.2437765645,4576291.397324395,-894081.2713997401,-612984.9538673572,4458831.495570875,3673107.689425276,23424954.87321184,28015866.89998164,21732221.966954507,-1518037.8709540218,-827320.3825009167,5082788.095125156,3887443.1180588356,22835114.29402291,27310427.11372777,21185004.41791625,-1312984.314723745,-679055.4588360712,4877734.53889488,3739178.19439399
MyT,202302,25805227.545524497,30766435.946478367,24899311.25220324,5867124.694275129,24506329.8545672,1.0530025384733497,0.027540271965138752,0.16471567277324872,0.22736186627010338,6750155.287515075,18.3253,2023,0.14156040588525395,5794600.565225948,4726131.423945319,4699555.164300483,2024023.863569756,1095045.400925465,25320642.63154285,31788763.730438683,25726682.27882736,4905738.986483861,4873218.669634551,1844416.3010312142,921381.8955913968,22249515.94993786,27933122.23316605,22606307.273919098,4303313.459430423,4276399.7561243065,2446841.8280846523,1518200.8091016412,10595203.006599957,13301732.106643498,10765106.770667478,-1143266.8014069889,-440040.78742484003,7893422.088922064,6234641.352650788,4656893.653666916,5846490.321291529,4731571.199734441,-19731.58539337013,181077.1158419,6769886.872908445,5613523.449384048,4677607.773925228,5872495.833250972,4752617.489843491,-26982.410525592044,176326.0925190961,6777137.698040667,5618274.472706852,26321055.526969768,33044730.635717526,26743137.70939484,5028863.735735886,5010915.742440332,1721291.5517791891,783684.8227856159,25715455.422672242,32284430.871182278,26127826.25391548,4974003.757454507,4942821.835999232,1776151.530060568,851778.7292267159
MyT,202303,24055820.76403572,28741963.576783706,22980187.517272383,5761776.059511323,22753906.789301164,1.0572171621686837,0.027430397905962373,0.16737246742607126,0.23951691842189715,2743255.027180204,18.0201,2023,0.14156040588525395,2354918.732085811,-2024472.3696946613,-1919123.734930858,4767727.3968748655,4274042.467016669,23433940.365933817,29600958.934001043,23666983.82235384,-2187804.7964376397,-2059698.456473522,4931059.823617844,4414617.188559333,20404314.250860907,25774037.94601309,20607228.99096213,-2159084.287152961,-1999078.282956969,4902339.314333165,4353997.01504278,9400372.22866474,11874231.476219792,9493856.090174753,-1427500.630423706,-1271250.6804927252,4170755.65760391,3626169.412578536,4409858.246667819,5570383.419347677,4453712.954500898,-276106.90194385126,-277858.2452335432,3019361.9291240554,2632776.977319354,4457016.077232124,5629951.59201316,4501339.7554415185,-242544.24123781268,-251277.73440197296,2985799.268418017,2606196.466487784,25137810.59249974,31753230.03386117,25387798.52350191,-1291500.6018563546,-1355339.1858929284,4034755.629036559,3710257.9179787394,23824215.547474384,30093941.310901523,24061140.172653943,-2190489.560280755,-2066686.081261538,4933744.587460959,4421604.813347349
MyT,202304,25235408.82356211,30476810.496881288,24210016.372399684,6266794.124481604,22438398.16049759,1.124652867065556,0.025785680870159686,0.1819146068472051,0.24833337031696295,3342067.517394181,17.9882,2023,0.14156040588525395,2868963.0831359373,1734846.920097582,1229828.855127301,1607220.5972965988,1639134.2280086363,22889031.42978169,31088880.24683964,24696229.28070446,1487921.3128385954,1029245.4583506212,1854146.2045555855,1839717.6247853162,19949268.48494501,27095966.067552503,21524358.075086653,1321928.121539414,917129.0841245241,2020139.395854767,1951833.9990114132,9012738.73497977,12241494.625380548,9724337.306669056,367263.1491607558,230481.2164943032,2974804.368233425,2638481.866641634,4921953.381266383,6685211.635981291,5310565.000777429,1114828.2166336132,856852.0462765312,2227239.3007605677,2012111.0368594062,4991497.58449834,6779669.604321841,5385600.049483144,1149718.0123086814,884260.2940416252,2192349.5050854995,1984702.7890943121,24499712.836894453,33276577.945414443,26434081.642446086,1523347.911553271,1046283.1189441755,1818719.6058409098,1822679.9641917618,23280461.78427182,31620538.017202433,25118564.922628473,1526596.7063009106,1057424.7499745302,1815470.8110932703,1811538.3331614072
MyT,202305,26480275.35644426,32217709.70059812,26526439.89575206,5691269.80484606,24396304.571380895,1.085421576,0.02671769097614327,0.18995053723990496,0.2149248725036777,7132774.502627116,17.6886,2023,0.14156040588525395,6123056.048947231,1740899.2037168331,2316423.523352377,5391875.298910283,3806632.525594854,25253951.93801639,33350317.05114575,27458971.757544547,2261436.804306112,2762742.4768400863,4871337.6983210035,3360313.5721071446,22063819.523495678,29137434.737893052,23990296.59382551,2041468.6703405492,2465938.5187388584,5091305.8322865665,3657117.5302083725,8275024.759356098,10927980.69814826,8997549.045703482,-1313513.9272322878,-726788.2609655745,8446288.429859404,6849844.309912805,4822676.028805421,6368816.0566070415,5243762.449369607,-316395.5793742491,-66802.55140782241,7449170.082001365,6189858.600355053,4891257.496295223,6459384.601689868,5318332.0289552305,-320285.0026319735,-67268.02052791324,7453059.505259089,6190324.069475144,27496109.607594877,36311305.86361492,29896900.84983193,3034727.918200474,3462819.2073858455,4098046.5844266415,2660236.8415613854,25655379.63413474,33880441.64200254,27895449.65207228,2259903.6248001046,2776884.729443807,4872870.877827011,3346171.3195034238
MyT,202306,29039527.82782958,34503510.447778635,27985787.250812124,6517723.196966509,26480409.07663483,1.096641964396721,0.026444344758181644,0.1617123860379965,0.22444315333255352,6393094.650973965,17.1156,2023,0.14156040588525395,5488085.577319245,2285800.747180514,1459347.3550600633,4107293.9037934514,4028738.2222591816,27620561.454169568,35989109.078694075,29190755.86662362,2638792.0275483243,1731784.109079074,3754302.623425641,3756301.4682401707,24014138.685258105,31290003.210422624,25379312.46878367,2152568.4725295715,1389015.8749581575,4240526.178444394,4099069.7023610873,7086871.557891599,9234069.841297641,7489751.352368082,-1693910.8568506185,-1507797.6933354,8087005.507824584,6995883.270654645,4270127.493177462,5563901.529912424,4512878.906517814,-804914.5266946172,-730883.5428517926,7198009.177668583,6218969.1201710375,4345290.403250291,5661837.488736851,4592314.734127672,-797547.1129530165,-726017.2948275581,7190641.763926982,6214102.872146803,29396489.25467174,38303111.979547836,31067642.94392751,1991806.115932919,1170742.0940955803,4401288.535041046,4317343.483223665,28076053.15963581,36582606.81405565,29672141.706502333,2702165.1720531136,1776692.0544300526,3690929.478920852,3711393.522889192
MyT,202307,28551803.733233,33406499.61120865,26614684.128235444,6791815.48297321,28451540.50449516,1.003524,0.02641092131629015,0.14362022359260446,0.23787693227478462,3978390.922901064,16.7442,2023,0.14156040588525395,3415208.2890849793,-1097010.8365699835,-1371103.12257668,5075401.759471048,4786311.411661659,27123410.763068546,31847070.31831702,25372299.606251497,-4142038.760377057,-3818456.2603721246,8120429.683278121,7233664.549457104,23399619.09464976,27474764.189459074,21888919.18969154,-3815239.0209635496,-3490393.2790921293,7793629.943864614,6905601.568177109,7418579.964971579,8710557.822919574,6939629.944346243,-523512.01837806776,-550121.4080218393,4501902.941279132,3965329.6971068187,4711390.245229982,5531899.278728367,4407218.764194318,-32002.251184057444,-105660.14232349582,4010393.1740851216,3520868.431408475,4791555.28799148,5626025.41117527,4482208.281576925,-35812.07756158151,-110106.45255074743,4014203.0004626457,3525314.7416357268,28721949.941272553,33724002.023534775,26867635.694917314,-4579109.956013061,-4200007.249010198,8557500.878914125,7615215.538095177,27597125.466103457,32403284.49027932,25815430.873122025,-4179322.323776331,-3856710.833380308,8157713.246677395,7271919.122465287
MyT,202308,27220534.36547212,31807766.457150903,25730862.95557953,6076903.501571369,26697386.483601965,1.0195954717212294,0.025602903581713955,0.14291811184322414,0.22324703181725986,2519924.3059981707,17.0552,2023,0.14156040588525395,2163202.798440953,-1598733.1540577486,-883821.172655914,4118657.4600559194,3047023.9710968668,24902287.36298808,29669051.73198505,24000751.67698799,-2178018.5863319673,-1371547.929263506,4697942.892330138,3534750.727704459,21401761.520817943,25498459.65798714,20626955.115565468,-1976304.5314719342,-1261964.0741260722,4496228.837470105,3425166.872567025,6940872.255645097,8269485.249130313,6689592.365600444,-441072.57378926035,-250037.5787457982,2960996.879787431,2413240.377186751,4485015.916016832,5343531.993324199,4322645.213212349,-188367.28540416807,-84573.55098196864,2708291.591402339,2247776.3494229214,4549920.764331462,5420860.845659487,4385200.3160559265,-205164.56551578268,-97007.96552099846,2725088.8715139534,2260210.7639619512,26590022.760851428,31679851.306305826,25627386.113822322,-2044150.717228949,-1240249.5810949914,4564075.02322712,3403452.379535944,25373577.199906033,30230555.273746435,24454979.44244892,-2172729.216532886,-1360451.4306731038,4692653.522531057,3523654.2291140566
MyT,202309,23202483.82937704,27447413.51109428,21937219.005732182,5510194.505362091,22628678.14824208,1.0253574547030948,0.028282788751281696,0.15466873113482082,0.2374829585436687,2742274.593622295,17.4279,2023,0.14156040588525395,2354077.089100303,-4360352.946056623,-3793643.949847348,7102627.539678918,6147721.038947651,23405872.35393276,28390109.79243566,22690664.67270975,-1278941.9395493902,-1310087.0042782426,4021216.5331716854,3664164.0933785457,20081725.93491833,24358092.511691388,19468093.406137332,-1140367.1462957524,-1158861.7094281353,3882641.7399180476,3512938.7985284384,6790673.91717023,8236735.429376076,6583172.907474906,-32749.81975423731,-106419.45812553819,2775024.4133765325,2460496.5472258413,4116624.721998744,4993252.379767081,3990833.998313483,-350279.613557118,-331811.2148988666,3092554.207179413,2685888.3039991697,4243470.645990555,5147109.909808912,4113803.921539379,-273750.93585057463,-271396.3945165477,3016025.52947287,2625473.483616851,25019017.27526401,30346770.955718864,24254517.107898384,-1333080.350586962,-1372869.005923938,4075354.944209257,3726946.095024241,23823719.440633398,28896936.647188086,23095743.705245774,-1333618.6265583485,-1359235.7372031473,4075893.2201806437,3713312.8263034504
MyT,202310,26203080.7162076,32264597.20396106,26985254.34301407,5279342.860946992,23616816.7349274,1.10950942331933,0.026137657292522914,0.20519073318960018,0.201477945212813,4945909.47573715,18.0255,2023,0.14156040588525395,4245764.5228800755,4817183.69286678,5048035.3372818865,128725.78287036996,-802270.814401811,24426350.266670607,33370557.995288465,27910250.649606954,4980448.202852804,5219585.976897206,-34538.72711565439,-973821.4540171307,20881656.216714237,28527901.721296284,23859981.23439081,4169809.2096048966,4391887.828253478,776100.2661322532,-146123.3053734023,5937721.645477311,8111939.866867719,6784611.601963121,-124795.56250835676,201438.69448821526,5070705.038245507,4044325.8283918602,3458556.811492265,4724978.123947696,3951846.528065521,-268274.25581938494,-38987.47024796205,5214183.731556535,4284751.993128037,3601776.2465480575,4920640.284336146,4115493.175504148,-226469.62547276635,1689.2539647691883,5172379.101209916,4244075.268915307,25471965.765185434,34799046.99397331,29105001.00436965,4452276.038254444,4850483.896471266,493633.4374827063,-604719.3735911902,24882480.489121802,33993709.627666414,28431438.166304633,5096772.980478328,5335694.461058859,-150863.5047411779,-1089929.9381787833
MyT,202311,24475874.741334192,29929111.917318963,25507668.949175548,4421442.968143415,23306913.442200955,1.0501551310958508,0.02761491544782283,0.19518558641842884,0.18064494179963267,3844135.208685903,17.3873,2023,0.14156040588525395,3299957.868266531,-2335485.286642097,-1477585.393838521,6179620.495328,4777543.262105051,24056772.77780585,30892028.951924212,26328333.75914672,-2478529.043364253,-1581916.8904602341,6322664.252050156,4881874.7587267645,20495582.74382992,26318997.205355823,22430878.32485979,-2208904.5159404613,-1429102.9095310196,6053039.724626364,4729060.77779755,7514383.41856165,9649446.842521911,8223929.139016192,1537506.9756541923,1439317.537053071,2306628.2330317106,1860640.3312134598,3432165.8004267993,4407347.828982538,3756248.0863489914,-317630.2949651582,-195598.44171652943,4161765.503651061,3495556.30998306,3567782.80863198,4581497.727746718,3904670.7317479216,-339142.55658942834,-210822.44375622645,4183277.765275331,3510780.3120227573,25031524.137347445,32143736.631005216,27395126.024394773,-2655310.362968091,-1709874.979974877,6499445.571653994,5009832.848241407,24513335.883161653,31478315.43346109,26828007.839745343,-2515394.194205325,-1603430.3265592903,6359529.402891228,4903388.194825821
MyT,202312,28727159.32655924,35376684.596206665,30071420.050569944,5305264.545636722,25458768.303590816,1.128379778,0.025508077196536874,0.20596365288502783,0.18467765939989142,6428580.9333189735,16.9666,2023,0.14156040588525395,5518548.407132135,5447572.6788877025,4563751.101394396,981008.254431271,954797.3057377385,26220510.575552896,36435177.127245545,30971175.747989766,5543148.175321333,4642841.988843046,885432.7579976404,875706.4182890886,22462101.991578575,31212613.589472905,26531813.957088888,4893616.384117082,4100935.632229097,1534964.5492018918,1417612.7749030376,9033571.130441768,12552759.538408693,10670284.939978864,2903312.6958867814,2446355.8009626716,3525268.237432192,3072192.606169463,3047815.326892667,4235146.030680469,3600022.3513808995,-172201.79830206838,-156225.73496809183,6600782.731621042,5674774.142100226,3154655.044157467,4383607.061275246,3726219.423353968,-197890.666471472,-178451.30839395337,6626471.5997904455,5696999.715526088,27006652.159460075,37527574.15644212,31899751.455462575,5383837.525436904,4504625.431067802,1044743.4078820692,1013922.9760643328,26708449.579540834,37113201.45428394,31547520.15605402,5634886.020822849,4719512.316308677,793694.9124961244,799036.0908234576
