fecha,local,visitante,h1,a1,hf,af,fase
2019-11-03,Toluca,Chivas,1,2,1,3,regular
2019-11-08,Veracruz,América,0,3,0,5,regular
2019-11-08,Tijuana,Monterrey,0,1,0,4,regular
2019-11-08,Morelia,Puebla,1,1,3,2,regular
2019-11-09,Atlético San Luis,Necaxa,0,1,0,2,regular
2019-11-09,Tigres,Pachuca,0,0,0,0,regular
2019-11-09,Chivas,Querétaro,3,0,3,2,regular
2019-11-09,León,Toluca,1,0,4,0,regular
2019-11-10,Santos,Cruz Azul,2,0,3,1,regular
2019-11-10,Pumas,Juárez,1,0,1,1,regular
2019-11-22,Tijuana,León,0,1,1,2,regular
2019-11-22,Puebla,Necaxa,3,0,3,0,regular
2019-11-23,Querétaro,Morelia,0,0,3,1,regular
2019-11-23,Cruz Azul,Atlético San Luis,1,1,3,1,regular
2019-11-23,Monterrey,Atlas,2,0,2,0,regular
2019-11-23,Pachuca,Pumas,1,0,2,0,regular
2019-11-23,Chivas,Veracruz,0,1,3,1,regular
2019-11-24,Toluca,Santos,2,2,2,2,regular
2019-11-24,Juárez,Tigres,0,1,1,2,regular
2019-11-27,Necaxa,Querétaro,0,0,3,0,liguilla
2019-11-27,Morelia,León,2,2,3,3,liguilla
2019-11-28,América,Tigres,1,0,1,2,liguilla
2019-11-28,Monterrey,Santos,2,2,5,2,liguilla
2019-11-30,Querétaro,Necaxa,2,0,2,3,liguilla
2019-11-30,León,Morelia,0,0,1,2,liguilla
2019-12-01,Tigres,América,0,3,2,4,liguilla
2019-12-01,Santos,Monterrey,1,0,1,1,liguilla
2019-12-04,Monterrey,Necaxa,1,0,2,1,liguilla
2019-12-07,Necaxa,Monterrey,0,0,0,1,liguilla
2019-12-08,América,Morelia,2,0,2,0,liguilla
2019-12-08,Morelia,América,0,2,0,2,liguilla
2019-12-26,Monterrey,América,1,1,2,1,liguilla
2019-12-29,América,Monterrey,2,0,2,1,liguilla
2020-01-10,Tijuana,Santos,1,0,2,1,regular
2020-01-10,Morelia,Toluca,0,1,0,1,regular
2020-01-11,Cruz Azul,Atlas,1,1,1,2,regular
2020-01-11,Chivas,Juárez,2,0,2,0,regular
2020-01-11,León,Querétaro,2,1,3,1,regular
2020-01-11,Tigres,Atlético San Luis,0,0,0,0,regular
2020-01-12,Pumas,Pachuca,1,0,2,1,regular
2020-01-16,Juárez,Pumas,3,2,4,4,regular
2020-01-17,Atlético San Luis,Cruz Azul,1,0,2,1,regular
2020-01-17,Atlas,Puebla,0,1,0,1,regular
2020-01-18,Pachuca,Chivas,0,0,0,0,regular
2020-01-18,Monterrey,Morelia,1,1,2,2,regular
2020-01-18,América,Tigres,0,0,1,0,regular
2020-01-19,Santos,León,0,1,3,2,regular
2020-01-19,Querétaro,Tijuana,2,0,3,0,regular
2020-01-19,Toluca,Necaxa,2,1,2,3,regular
2020-01-24,Puebla,Querétaro,0,0,0,1,regular
2020-01-24,Tijuana,América,0,0,0,0,regular
2020-01-25,León,Pachuca,2,0,3,0,regular
2020-01-25,Cruz Azul,Santos,1,0,3,0,regular
2020-01-25,Tigres,Atlas,1,0,2,1,regular
2020-01-25,Chivas,Toluca,1,0,2,2,regular
2020-01-26,Juárez,Morelia,1,0,3,0,regular
2020-01-26,Necaxa,Atlético San Luis,0,1,1,1,regular
2020-01-26,Pumas,Monterrey,0,0,1,0,regular
2020-01-31,Atlético San Luis,Chivas,0,2,2,2,regular
2020-01-31,Atlas,Tijuana,1,0,2,1,regular
2020-02-01,América,Juárez,0,2,1,3,regular
2020-02-01,Monterrey,Querétaro,0,1,1,2,regular
2020-02-01,Morelia,León,1,1,1,2,regular
2020-02-01,Santos,Pumas,0,0,1,1,regular
2020-02-01,Necaxa,Puebla,1,0,2,0,regular
2020-02-01,Pachuca,Tigres,0,0,2,0,regular
2020-02-02,Toluca,Cruz Azul,2,2,3,3,regular
2020-02-04,Puebla,América,0,0,0,1,regular
2020-02-05,Necaxa,Monterrey,1,1,2,2,regular
2020-02-06,Atlas,Morelia,0,1,1,3,regular
2020-02-07,Tijuana,Toluca,0,0,1,1,regular
2020-02-07,Puebla,Santos,0,1,2,2,regular
2020-02-08,Cruz Azul,Pachuca,0,0,3,1,regular
2020-02-08,Tigres,Chivas,0,0,3,0,regular
2020-02-08,León,Monterrey,1,1,3,1,regular
2020-02-09,Querétaro,América,1,1,1,2,regular
2020-02-09,Juárez,Necaxa,1,1,2,1,regular
2020-02-09,Pumas,Atlético San Luis,2,0,4,0,regular
2020-02-14,Atlético San Luis,León,1,1,3,1,regular
2020-02-14,Morelia,Tijuana,1,0,1,1,regular
2020-02-15,Toluca,Pumas,2,1,2,3,regular
2020-02-15,América,Atlas,1,0,2,0,regular
2020-02-15,Monterrey,Juárez,1,1,1,1,regular
2020-02-15,Chivas,Cruz Azul,1,2,1,2,regular
2020-02-15,Pachuca,Puebla,1,0,1,0,regular
2020-02-16,Necaxa,Querétaro,1,2,2,3,regular
2020-02-16,Santos,Tigres,1,0,2,1,regular
2020-02-21,Puebla,Toluca,1,0,2,0,regular
2020-02-21,Tijuana,Chivas,0,1,0,1,regular
2020-02-21,Atlas,Pachuca,0,0,0,2,regular
2020-02-22,León,Necaxa,1,0,2,1,regular
2020-02-22,Cruz Azul,Tigres,1,0,2,1,regular
2020-02-22,Monterrey,América,0,1,0,1,regular
2020-02-23,Querétaro,Atlético San Luis,0,1,0,1,regular
2020-02-23,Juárez,Santos,0,1,1,2,regular
2020-02-23,Pumas,Morelia,1,0,1,2,regular
2020-02-28,Toluca,Monterrey,0,0,2,0,regular
2020-02-28,Morelia,Cruz Azul,0,2,2,4,regular
2020-02-28,Tijuana,Puebla,0,0,0,1,regular
2020-02-28,Atlético San Luis,Juárez,0,3,0,3,regular
2020-02-29,Pachuca,Querétaro,1,0,1,1,regular
2020-02-29,América,Necaxa,0,2,0,3,regular
2020-02-29,Tigres,Pumas,1,0,3,0,regular
2020-03-01,Santos,Atlas,1,0,1,0,regular
2020-03-01,Chivas,León,0,0,2,0,regular
2020-03-06,Querétaro,Toluca,0,1,1,1,regular
2020-03-06,Pumas,América,1,1,3,3,regular
2020-03-06,Puebla,Tigres,0,0,0,0,regular
2020-03-07,Cruz Azul,Tijuana,1,1,4,2,regular
2020-03-07,Pachuca,Santos,1,0,1,0,regular
2020-03-07,Atlas,Chivas,0,2,1,2,regular
2020-03-07,Monterrey,Atlético San Luis,1,0,2,2,regular
2020-03-08,Necaxa,Morelia,1,2,1,2,regular
2020-03-08,Juárez,León,1,0,1,4,regular
2020-03-13,Tijuana,Pachuca,1,1,3,2,regular
2020-03-13,Morelia,Querétaro,1,0,4,0,regular
2020-03-14,Atlético San Luis,Puebla,0,1,0,1,regular
2020-03-14,Tigres,Juárez,0,1,3,2,regular
2020-03-14,León,Pumas,2,1,3,1,regular
2020-03-14,Chivas,Monterrey,1,0,1,1,regular
2020-03-15,Santos,Necaxa,1,1,2,1,regular
2020-03-15,América,Cruz Azul,0,0,0,1,regular
2020-03-15,Toluca,Atlas,1,1,2,3,regular
2020-07-24,Necaxa,Tigres,0,2,0,3,regular
2020-07-25,Tijuana,Atlas,1,1,3,1,regular
2020-07-25,Cruz Azul,Santos,1,0,2,0,regular
2020-07-25,Chivas,León,0,0,0,0,regular
2020-07-26,Pumas,Querétaro,1,0,3,2,regular
2020-07-27,Pachuca,América,0,0,1,2,regular
2020-07-27,Mazatlán,Puebla,1,1,1,4,regular
2020-07-27,Atlético San Luis,Juárez,1,0,1,1,regular
2020-07-28,Monterrey,Toluca,2,0,3,1,regular
2020-07-31,Puebla,Cruz Azul,0,0,1,1,regular
2020-07-31,Juárez,Necaxa,0,0,1,0,regular
2020-08-01,América,Tijuana,1,0,4,0,regular
2020-08-01,Tigres,Pachuca,0,0,1,1,regular
2020-08-02,Toluca,Atlético San Luis,2,1,3,2,regular
2020-08-02,Querétaro,Mazatlán,0,0,1,1,regular
2020-08-02,Santos,Chivas,1,0,2,0,regular
2020-08-03,León,Monterrey,0,0,1,0,regular
2020-08-03,Atlas,Pumas,0,1,1,2,regular
2020-08-06,Tijuana,Tigres,0,0,0,0,regular
2020-08-06,Pachuca,Querétaro,1,0,1,0,regular
2020-08-07,Necaxa,América,0,1,1,1,regular
2020-08-07,Mazatlán,Toluca,2,1,2,1,regular
2020-08-08,Monterrey,Santos,1,1,2,2,regular
2020-08-08,Chivas,Puebla,0,0,0,1,regular
2020-08-08,Cruz Azul,León,1,0,2,0,regular
2020-08-09,Atlético San Luis,Atlas,1,1,1,1,regular
2020-08-09,Pumas,Juárez,0,0,1,1,regular
2020-08-11,Pachuca,León,0,0,0,1,regular
2020-08-11,Tigres,Puebla,2,0,2,1,regular
2020-08-11,Necaxa,Mazatlán,1,0,1,0,regular
2020-08-12,Querétaro,Cruz Azul,1,0,1,0,regular
2020-08-12,Juárez,Chivas,0,0,0,2,regular
2020-08-12,Pumas,Monterrey,1,0,1,1,regular
2020-08-12,Tijuana,Atlético San Luis,0,1,0,2,regular
2020-08-13,América,Santos,3,0,3,1,regular
2020-08-13,Atlas,Toluca,1,1,1,2,regular
2020-08-14,Puebla,Pachuca,0,0,0,1,regular
2020-08-15,Cruz Azul,Juárez,1,1,3,2,regular
2020-08-15,Mazatlán,Pumas,0,0,0,0,regular
2020-08-15,Monterrey,Necaxa,0,0,1,1,regular
2020-08-15,Chivas,Atlético San Luis,0,0,2,1,regular
2020-08-16,Toluca,Tigres,1,1,3,2,regular
2020-08-16,Santos,Atlas,0,0,0,0,regular
2020-08-16,Querétaro,América,1,0,4,1,regular
2020-08-17,León,Tijuana,0,1,2,1,regular
2020-08-21,Juárez,León,0,0,0,0,regular
2020-08-21,Necaxa,Santos,0,1,2,1,regular
2020-08-22,Atlas,Querétaro,1,0,1,0,regular
2020-08-22,Tigres,Pumas,0,0,1,1,regular
2020-08-22,América,Monterrey,0,2,1,3,regular
2020-08-23,Atlético San Luis,Cruz Azul,1,2,1,3,regular
2020-08-23,Tijuana,Puebla,1,0,1,0,regular
2020-08-23,Toluca,Chivas,0,0,1,0,regular
2020-08-24,Pachuca,Mazatlán,2,1,4,3,regular
2020-08-28,Mazatlán,Tigres,0,0,1,1,regular
2020-08-28,Puebla,Toluca,2,1,4,1,regular
2020-08-29,Atlético San Luis,América,1,1,1,2,regular
2020-08-29,Chivas,Pachuca,0,0,0,0,regular
2020-08-29,Cruz Azul,Necaxa,1,0,3,0,regular
2020-08-30,Santos,Querétaro,1,1,2,1,regular
2020-08-30,Monterrey,Juárez,0,1,2,1,regular
2020-08-30,Pumas,Tijuana,1,0,3,0,regular
2020-08-31,León,Atlas,2,1,2,1,regular
2020-09-02,América,Mazatlán,0,0,3,1,regular
2020-09-03,Pachuca,Atlético San Luis,2,0,3,1,regular
2020-09-03,Querétaro,Toluca,2,0,4,1,regular
2020-09-04,Tijuana,Monterrey,1,1,2,1,regular
2020-09-04,Juárez,Santos,0,0,1,1,regular
2020-09-04,Necaxa,León,0,1,0,2,regular
2020-09-05,Atlas,Cruz Azul,0,0,1,0,regular
2020-09-05,Tigres,Chivas,0,1,1,3,regular
2020-09-05,Pumas,Puebla,2,1,4,1,regular
2020-09-08,Atlético San Luis,Necaxa,0,1,2,1,regular
2020-09-08,Toluca,Juárez,0,0,0,1,regular
2020-09-08,Monterrey,Atlas,0,0,1,1,regular
2020-09-08,Chivas,Querétaro,1,0,1,1,regular
2020-09-08,Puebla,América,2,0,2,3,regular
2020-09-09,Cruz Azul,Pachuca,0,0,1,0,regular
2020-09-09,Mazatlán,Tijuana,1,0,1,0,regular
2020-09-09,Santos,Pumas,0,1,1,2,regular
2020-09-09,León,Tigres,1,0,1,1,regular
2020-09-11,Juárez,Puebla,1,0,1,0,regular
2020-09-11,Necaxa,Chivas,0,0,1,2,regular
2020-09-12,Atlas,Mazatlán,0,0,1,1,regular
2020-09-12,Tigres,Santos,1,0,2,0,regular
2020-09-12,América,Toluca,1,1,1,1,regular
2020-09-13,Querétaro,León,0,1,2,3,regular
2020-09-13,Tijuana,Cruz Azul,1,0,1,2,regular
2020-09-13,Pumas,Atlético San Luis,1,0,3,0,regular
2020-09-14,Pachuca,Monterrey,0,1,1,1,regular
2020-09-18,Necaxa,Puebla,0,1,0,1,regular
2020-09-18,Mazatlán,Cruz Azul,1,1,2,3,regular
2020-09-19,Tigres,Querétaro,0,0,3,0,regular
2020-09-19,América,Chivas,1,0,1,0,regular
2020-09-19,Atlas,Pachuca,0,0,0,1,regular
2020-09-20,Toluca,Santos,0,1,1,2,regular
2020-09-20,Atlético San Luis,Monterrey,1,2,1,2,regular
2020-09-21,León,Pumas,1,0,2,0,regular
2020-09-24,Pachuca,Toluca,0,0,0,0,regular
2020-09-25,Puebla,Querétaro,1,2,3,3,regular
2020-09-25,Juárez,Atlas,0,1,0,1,regular
2020-09-26,Chivas,Mazatlán,2,1,2,1,regular
2020-09-26,Pumas,Necaxa,0,1,1,1,regular
2020-09-26,Monterrey,Tigres,0,1,0,2,regular
2020-09-27,Cruz Azul,América,0,0,0,0,regular
2020-09-27,Atlético San Luis,León,0,1,0,2,regular
2020-09-30,Tijuana,Juárez,1,1,2,1,regular
2020-10-02,Puebla,Santos,0,2,0,2,regular
2020-10-02,León,Mazatlán,0,0,2,1,regular
2020-10-03,Atlas,Necaxa,0,0,0,1,regular
2020-10-03,Tigres,Atlético San Luis,0,0,3,0,regular
2020-10-03,América,Pumas,1,1,2,2,regular
2020-10-04,Tijuana,Chivas,0,0,0,0,regular
2020-10-04,Toluca,Cruz Azul,1,0,2,0,regular
2020-10-04,Juárez,Pachuca,0,1,1,1,regular
2020-10-04,Querétaro,Monterrey,0,0,1,2,regular
2020-10-11,Santos,Tijuana,2,0,2,0,regular
2020-10-15,Atlético San Luis,Querétaro,1,0,2,1,regular
2020-10-16,Mazatlán,Juárez,3,1,3,2,regular
2020-10-16,Necaxa,Tijuana,1,0,2,0,regular
2020-10-17,Monterrey,Puebla,2,0,3,1,regular
2020-10-17,Chivas,Atlas,2,0,3,2,regular
2020-10-17,Cruz Azul,Tigres,0,0,0,2,regular
2020-10-18,Santos,Pachuca,1,1,1,1,regular
2020-10-18,Pumas,Toluca,0,0,1,0,regular
2020-10-19,León,América,2,2,3,2,regular
2020-10-23,Puebla,León,0,0,1,2,regular
2020-10-24,Querétaro,Necaxa,0,1,0,1,regular
2020-10-24,Tigres,Juárez,0,0,1,1,regular
2020-10-24,Mazatlán,Monterrey,0,2,1,2,regular
2020-10-24,América,Atlas,0,0,1,0,regular
2020-10-25,Chivas,Cruz Azul,0,1,0,2,regular
2020-10-25,Santos,Atlético San Luis,1,1,2,1,regular
2020-10-25,Toluca,Tijuana,2,0,2,0,regular
2020-10-26,Pachuca,Pumas,1,1,1,1,regular
2020-10-29,Atlético San Luis,Mazatlán,0,5,0,5,regular
2020-10-30,Tijuana,Pachuca,0,1,0,2,regular
2020-10-30,Juárez,Querétaro,0,0,1,0,regular
2020-10-30,Necaxa,Toluca,1,1,3,2,regular
2020-10-31,Atlas,Puebla,0,1,0,1,regular
2020-10-31,Pumas,Chivas,1,2,2,2,regular
2020-10-31,Monterrey,Cruz Azul,0,0,1,0,regular
2020-11-01,América,Tigres,1,0,3,1,regular
2020-11-02,León,Santos,0,1,2,1,regular
2020-11-06,Juárez,América,1,0,1,1,regular
2020-11-06,Puebla,Atlético San Luis,1,0,1,0,regular
2020-11-07,Pachuca,Necaxa,0,0,0,1,regular
2020-11-07,Tigres,Atlas,1,0,1,1,regular
2020-11-07,Cruz Azul,Pumas,0,0,1,2,regular
2020-11-07,Chivas,Monterrey,0,1,3,1,regular
2020-11-08,Toluca,León,1,1,2,2,regular
2020-11-08,Santos,Mazatlán,0,0,4,0,regular
2020-11-08,Querétaro,Tijuana,1,0,2,2,regular
2020-11-21,Chivas,Necaxa,0,0,1,0,liguilla
2020-11-21,Santos,Pachuca,0,1,0,3,liguilla
2020-11-22,Monterrey,Puebla,1,0,2,2,liguilla
2020-11-22,Tigres,Toluca,2,0,2,1,liguilla
2020-11-25,Chivas,América,0,0,1,0,liguilla
2020-11-25,Puebla,León,2,1,2,1,liguilla
2020-11-26,Pachuca,Pumas,0,1,0,1,liguilla
2020-11-26,Tigres,Cruz Azul,0,1,1,3,liguilla
2020-11-28,León,Puebla,2,0,2,0,liguilla
2020-11-28,América,Chivas,0,1,1,2,liguilla
2020-11-29,Cruz Azul,Tigres,0,0,0,1,liguilla
2020-11-29,Pumas,Pachuca,0,0,0,0,liguilla
2020-12-02,Chivas,León,0,1,1,1,liguilla
2020-12-03,Cruz Azul,Pumas,3,0,4,0,liguilla
2020-12-05,León,Chivas,1,0,1,0,liguilla
2020-12-06,Pumas,Cruz Azul,3,0,4,0,liguilla
2020-12-10,Pumas,León,0,0,1,1,liguilla
2020-12-13,León,Pumas,1,0,2,0,liguilla
2021-01-08,Puebla,Chivas,1,0,1,1,regular
2021-01-08,Tijuana,Pumas,0,0,0,0,regular
2021-01-08,Mazatlán,Necaxa,2,1,3,2,regular
2021-01-09,Tigres,León,1,0,2,0,regular
2021-01-09,América,Atlético San Luis,1,0,2,1,regular
2021-01-09,Atlas,Monterrey,0,2,0,2,regular
2021-01-10,Santos,Cruz Azul,0,0,1,0,regular
2021-01-10,Toluca,Querétaro,2,1,3,1,regular
2021-01-11,Pachuca,Juárez,0,1,1,1,regular
2021-01-15,Juárez,Tijuana,0,0,0,0,regular
2021-01-15,Necaxa,Atlético San Luis,0,0,1,0,regular
2021-01-16,Chivas,Toluca,1,1,1,1,regular
2021-01-16,Cruz Azul,Puebla,0,1,0,1,regular
2021-01-16,Monterrey,América,1,0,1,0,regular
2021-01-17,Santos,Tigres,0,0,2,0,regular
2021-01-17,Querétaro,Atlas,0,0,1,0,regular
2021-01-17,Pumas,Mazatlán,1,0,3,0,regular
2021-01-18,León,Pachuca,0,0,0,0,regular
2021-01-21,Atlético San Luis,Chivas,2,0,3,1,regular
2021-01-22,Mazatlán,Santos,0,0,0,0,regular
2021-01-22,Puebla,Tijuana,0,1,0,1,regular
2021-01-23,Atlas,Tigres,0,1,0,2,regular
2021-01-24,Toluca,Necaxa,1,0,2,0,regular
2021-01-24,Querétaro,Pumas,2,0,2,0,regular
2021-01-25,Pachuca,Cruz Azul,0,0,0,1,regular
2021-01-26,América,Juárez,1,0,2,0,regular
2021-01-28,Tigres,Necaxa,1,1,1,1,regular
2021-01-29,Mazatlán,Pachuca,1,0,1,0,regular
2021-01-30,Tijuana,Toluca,3,1,3,2,regular
2021-01-30,Chivas,Juárez,0,2,1,2,regular
2021-01-30,Cruz Azul,Querétaro,3,1,4,1,regular
2021-01-31,Pumas,Atlas,0,0,0,0,regular
2021-01-31,Santos,América,0,1,1,1,regular
2021-02-01,León,Atlético San Luis,0,0,3,1,regular
2021-02-02,Puebla,Monterrey,0,0,0,0,regular
2021-02-04,Atlético San Luis,Tijuana,1,2,2,2,regular
2021-02-04,Querétaro,Pachuca,2,0,3,1,regular
2021-02-05,Necaxa,Cruz Azul,0,2,0,2,regular
2021-02-06,Atlas,Santos,0,1,1,1,regular
2021-02-06,Monterrey,Pumas,1,0,1,0,regular
2021-02-06,América,Puebla,0,0,1,0,regular
2021-02-07,Toluca,Mazatlán,3,0,4,1,regular
2021-02-08,León,Chivas,0,2,1,3,regular
2021-02-12,Mazatlán,Atlético San Luis,0,2,0,3,regular
2021-02-12,Tijuana,León,1,0,2,0,regular
2021-02-12,Puebla,Juárez,2,0,4,0,regular
2021-02-13,Chivas,Necaxa,1,1,2,2,regular
2021-02-13,América,Querétaro,1,1,2,1,regular
2021-02-14,Santos,Monterrey,0,0,1,0,regular
2021-02-14,Toluca,Pumas,0,0,1,0,regular
2021-02-15,Pachuca,Atlas,0,1,0,1,regular
2021-02-17,Tigres,Cruz Azul,0,1,0,2,regular
2021-02-18,Atlético San Luis,Santos,1,0,1,0,regular
2021-02-19,Necaxa,Monterrey,0,1,1,1,regular
2021-02-19,Juárez,Mazatlán,0,0,1,0,regular
2021-02-20,Cruz Azul,Toluca,2,2,3,2,regular
2021-02-21,Querétaro,Puebla,0,0,1,1,regular
