Ramo,CohorteAAAAMM,Antiguedad,PrimaDevAcum
LN04008,202503,14,1571527.7492048
LN04008,202503,16,1626602.5986702
LN04008,202504,9,579412.4463992999
LN04008,202504,10,1369397.6032286999
LN04008,202504,11,3194759.4922215
LN04008,202504,12,5464748.7639591
LN04008,202504,13,9912694.6380955
LN04008,202504,14,9918414.6959689
LN04008,202504,15,9918414.6959689
LN04008,202505,8,1115599.5357376
LN04008,202505,9,1501650.2042596
LN04008,202505,10,1630119.072068
LN04008,202505,11,2114960.777928
LN04008,202505,12,2309437.25988
LN04008,202505,13,2335620.81088
LN04008,202505,14,2483388.5093632
LN04008,202506,7,5791496.6170522
LN04008,202506,8,6398611.1417902
LN04008,202506,9,7165473.6033602
LN04008,202506,10,7650758.0616602
LN04008,202506,11,7989985.9116762
LN04008,202506,12,8501037.9739827
LN04008,202506,13,8588961.570748901
LN04008,202507,6,7018597.2099168
LN04008,202507,7,14837218.0439558
LN04008,202507,8,21923922.2753678
LN04008,202507,9,25912161.3275518
LN04008,202507,10,26661979.208717
LN04008,202507,12,30866046.397295997
LN04008,202508,5,3806737.5282065
LN04008,202508,6,5400102.2519666
LN04008,202508,7,8393682.278627701
LN04008,202508,8,13425502.0070165
LN04008,202508,9,13723445.1432405
LN04008,202508,10,13963479.292312501
LN04008,202508,11,16265819.4540489
LN04008,202509,4,4405371.4368024
LN04008,202509,5,13970210.8131739
LN04008,202509,6,19991754.5280746
LN04008,202509,7,23016883.6864306
LN04008,202509,8,23460637.5964156
LN04008,202509,9,24333065.6523521
LN04008,202510,3,4079584.0556621
LN04008,202510,4,5526368.681915101
LN04008,202510,5,13877924.0611507
LN04008,202510,6,17387269.4373479
LN04008,202510,7,20255471.3383873
LN04008,202510,8,24212707.1019822
LN04008,202510,9,27808886.8078382
LN04008,202511,2,207961.1427636
LN04008,202511,3,61648880.658690386
LN04008,202511,4,65908621.195936576
LN04008,202511,5,97440780.60957138
LN04008,202511,6,99859900.76633959
LN04008,202511,7,102820257.23820308
LN04008,202511,8,103686324.07692148
LN04008,202512,1,3084074.75096
LN04008,202512,2,3407455.3463443997
LN04008,202512,3,6202241.690746
LN04008,202512,4,21802280.40725
LN04008,202512,5,34252663.898670495
LN04008,202512,6,39336156.2696388
LN04008,202512,7,72740230.0407276
LN04008,202601,2,57885.06256
LN04008,202601,3,18418760.2207832
LN04008,202601,4,23685025.0922188
LN04008,202601,5,26946116.6758232
LN04008,202601,6,28538171.9918404
LN04008,202602,0,1444997.295
LN04008,202602,1,1557003.9949999999
LN04008,202602,3,2887358.357183
LN04008,202602,4,6046011.1048451
LN04008,202602,5,8247016.3792871
LN04008,202603,2,87344.0
LN04008,202603,3,17546758.0200529
LN04008,202603,4,23295191.9072701
LN04008,202604,3,1501185.7675898
LN04008,202605,2,1009928.013011
LN04008,202607,0,32722.382
LN04008,202608,0,39729410.364944294
LN04008,202609,0,58699294.85826342
LN04008,202610,0,65885448.10184971
LN04008,202611,0,38461664.88308544
LN04008,202612,0,16368567.347290529
LN04008-Agro,201704,109,0.0
LN04008-Agro,201804,98,0.0
LN04008-Agro,201901,84,0.0
LN04008-Agro,201901,85,0.0
LN04008-Agro,201901,88,21.7129106
LN04008-Agro,201901,90,23.334821
LN04008-Agro,201904,84,34.0265623
LN04008-Agro,201904,85,34.0265623
LN04008-Agro,201904,86,34.0265623
LN04008-Agro,202001,72,-22906.176
LN04008-Agro,202001,73,-22906.176
LN04008-Agro,202001,74,68050.50175600001
LN04008-Agro,202001,76,69988.45795119999
LN04008-Agro,202001,77,68818.0012012
LN04008-Agro,202001,78,68943.8682062
LN04008-Agro,202004,74,0.0
LN04008-Agro,202004,75,0.0
LN04008-Agro,202007,71,0.0
LN04008-Agro,202101,60,1103907.039082
LN04008-Agro,202101,61,1101564.329082
LN04008-Agro,202101,62,1117990.887068
LN04008-Agro,202101,63,1118090.3719280001
LN04008-Agro,202101,64,1119375.2220126
LN04008-Agro,202101,65,1112716.1034096
LN04008-Agro,202101,66,1115823.176889
LN04008-Agro,202103,58,0.0
LN04008-Agro,202104,57,32689.38216
LN04008-Agro,202104,58,32689.38216
LN04008-Agro,202104,62,32689.38216
LN04008-Agro,202104,63,32689.38216
LN04008-Agro,202112,52,0.0
LN04008-Agro,202112,53,0.0
LN04008-Agro,202112,54,0.0
LN04008-Agro,202201,48,-16297.24
LN04008-Agro,202201,49,-118649.382317
LN04008-Agro,202201,53,-89589.108727
LN04008-Agro,202203,51,0.0
LN04008-Agro,202203,52,0.0
LN04008-Agro,202204,49,0.0
LN04008-Agro,202204,50,0.0
LN04008-Agro,202212,41,0.0
LN04008-Agro,202301,37,69042.127536
LN04008-Agro,202301,39,69042.127536
LN04008-Agro,202301,41,89609.91375
LN04008-Agro,202303,39,0.0
LN04008-Agro,202303,40,1492180.207166
LN04008-Agro,202304,34,1337296.93235
LN04008-Agro,202304,36,1360366.9813025
LN04008-Agro,202304,37,1363031.8467424999
LN04008-Agro,202308,29,-293.9528004
LN04008-Agro,202308,32,-46113.8527514
LN04008-Agro,202308,34,-26477.923511400004
LN04008-Agro,202312,31,2726406.2427888
LN04008-Agro,202401,25,-53716.79
LN04008-Agro,202401,27,-38295.38585
LN04008-Agro,202403,22,878422.4590526
LN04008-Agro,202403,25,878422.4590526
LN04008-Agro,202403,26,878422.4590526
LN04008-Agro,202403,28,1019087.7407523999
LN04008-Agro,202404,22,3646746.414702
LN04008-Agro,202404,24,4746040.8987601
LN04008-Agro,202404,25,6520238.206991101
LN04008-Agro,202404,27,6831394.008755701
LN04008-Agro,202407,19,-0.03
LN04008-Agro,202407,20,677618.792932
LN04008-Agro,202407,22,634084.272388
LN04008-Agro,202407,23,1567777.562978
LN04008-Agro,202407,24,1614344.837298
LN04008-Agro,202408,20,113090.0868
LN04008-Agro,202408,21,1752811.4016479999
LN04008-Agro,202408,22,1789450.859547
LN04008-Agro,202408,23,2611329.478997
LN04008-Agro,202410,16,9873558.2618652
LN04008-Agro,202411,17,46421.7867
LN04008-Agro,202412,19,7675356.955827
LN04008-Agro,202501,13,25245574.493956998
LN04008-Agro,202501,14,25245574.493956998
LN04008-Agro,202501,15,40443998.3235612
LN04008-Agro,202501,16,40580440.6557372
LN04008-Agro,202501,17,40765783.8861466
LN04008-Agro,202501,18,44105747.243354
LN04008-Agro,202503,10,323670.2331828
LN04008-Agro,202503,12,5845055.6851188
LN04008-Agro,202503,14,5845055.6851188
LN04008-Agro,202503,16,6549047.5161492005
LN04008-Agro,202504,9,0.0
LN04008-Agro,202504,10,2550710.2191455
LN04008-Agro,202504,11,2550710.2191455
LN04008-Agro,202504,12,6751944.7279342
LN04008-Agro,202504,13,18654691.4380766
LN04008-Agro,202504,15,22531533.984702602
LN04008-Agro,202507,7,2985422.92
LN04008-Agro,202507,8,3006276.672042
LN04008-Agro,202507,11,5522852.052872
LN04008-Agro,202507,12,6676487.012872
LN04008-Agro,202508,5,322471.406982
LN04008-Agro,202508,8,962604.8565059999
LN04008-Agro,202508,9,4572859.741818001
LN04008-Agro,202508,10,13268129.356658999
LN04008-Agro,202510,7,333404.27616
LN04008-Agro,202510,8,2456.3295900000376
LN04008-Agro,202510,9,336429.35961000004
LN04008-Agro,202511,3,648733.408251
LN04008-Agro,202601,0,1367899.6590962
LN04008-Agro,202601,2,5660770.1146386
LN04008-Agro,202601,3,6701609.858504199
LN04008-Agro,202601,4,17159496.2085042
LN04008-Agro,202601,5,19317793.658351198
LN04008-Agro,202601,6,22388797.9583512
LN04008-Agro,202602,1,7179346.08945
LN04008-Agro,202602,4,7179346.08945
LN04008-Agro,202603,1,463146.477796
LN04008-Agro,202603,4,1999170.5799739999
LN04008-Agro,202604,0,3354602.9809811995
LN04008-Agro,202604,2,4256581.819674199
LN04008-Agro,202604,3,3940880.3008141997
LN04008-Agro,202605,1,369162.05895
LN04008-Agro,202608,0,27106377.67202586
LN04008-Agro,202609,0,24363543.083493426
LN04008-Agro,202610,0,16824123.544785712
LN04008-Agro,202611,0,41569698.94749049
LN04008-Agro,202612,0,50774109.403685644
LN04009,201601,121,435.5025
LN04009,201601,124,1116.7857
LN04009,201701,109,10773.27442
LN04009,201701,112,13026.749619999999
LN04009,201801,97,2892.15652
LN04009,201801,100,2944.56292
LN04009,201901,85,7353.4437
LN04009,201901,88,6200.5028999999995
LN04009,202001,73,12670.595259999998
LN04009,202101,60,0.0
LN04009,202101,61,50173.1173639
LN04009,202101,62,106734.62643919999
LN04009,202101,63,246737.42926719997
LN04009,202101,65,262452.24169419997
LN04009,202102,59,-180.08
LN04009,202102,60,-180.08
LN04009,202102,63,14812.635152
LN04009,202104,57,336545.61467999994
LN04009,202104,58,336578.01123999996
LN04009,202104,60,316591.41323999997
LN04009,202104,61,806327.8237359999
LN04009,202104,63,1854609.6294820001
LN04009,202105,58,-508596.57699999993
LN04009,202105,60,-508596.57699999993
LN04009,202105,61,-2825632.7593
LN04009,202106,55,29195.9188641
LN04009,202107,54,114908.9689752
LN04009,202107,56,116747.8708272
LN04009,202107,57,118615.9775072
LN04009,202107,58,223206.7490592
LN04009,202201,48,1262298.94759
LN04009,202201,49,4224865.3028046
LN04009,202201,50,2807652.1096966006
LN04009,202201,51,3087977.5460694004
LN04009,202201,52,3395343.4066604003
LN04009,202201,53,3652978.8052160004
LN04009,202201,54,5575449.6905372
LN04009,202207,42,2520.75984
LN04009,202301,36,15258211.031548401
LN04009,202301,37,44160159.5685136
LN04009,202301,38,47737630.804342
LN04009,202301,39,50718010.926209
LN04009,202301,40,55648929.8795449
LN04009,202301,41,74941964.424514
LN04009,202301,42,97354982.55588731
LN04009,202307,35,442333.1010505
LN04009,202309,33,28247.0229
LN04009,202311,27,-418082.4
LN04009,202311,28,-432476.639494
LN04009,202401,24,77762494.4190603
LN04009,202401,25,128344862.8539621
LN04009,202401,26,331589182.78233325
LN04009,202401,27,349787912.6072013
LN04009,202401,28,359280800.58131427
LN04009,202401,29,602038385.1886692
LN04009,202401,30,724307178.5763676
LN04009,202404,21,272140.31752
LN04009,202404,22,447644.166799
LN04009,202404,25,447644.166799
LN04009,202408,21,1649292.6450559997
LN04009,202410,15,33494.880000000005
LN04009,202410,19,65427.84640000001
LN04009,202411,14,764080.88064
LN04009,202411,15,1692056.4014789998
LN04009,202411,16,4793404.0451903995
LN04009,202411,18,6271386.098746799
LN04009,202501,12,278345064.9073291
LN04009,202501,13,356860685.2792271
LN04009,202501,14,447634101.6829188
LN04009,202501,15,482362443.9615083
LN04009,202501,16,487588008.1877745
LN04009,202501,17,517899721.81523925
LN04009,202501,18,618664756.6778544
LN04009,202502,12,0.0
LN04009,202504,9,-17789.92312
LN04009,202504,10,-40734.982036
LN04009,202504,11,-31529.582157999997
LN04009,202505,8,0.0
LN04009,202505,10,0.0
LN04009,202506,11,1976055.9822079998
LN04009,202507,6,9289005.28186
LN04009,202507,7,10850264.32426
LN04009,202507,8,13548987.919774
LN04009,202507,9,15698810.931373999
LN04009,202507,11,17030266.165974
LN04009,202507,12,19701454.403818
LN04009,202510,8,14937194.775495002
LN04009,202511,5,12001008.157968
LN04009,202511,8,13580398.546627998
LN04009,202601,0,407257.564932
LN04009,202601,4,51492595.97105151
LN04009,202601,5,28699744.145847604
LN04009,202601,6,30646169.264604203
LN04009,202608,0,480421968.0877985
LN04009,202609,0,245246740.3608002
LN04009,202610,0,528156698.8719373
LN04009,202611,0,1078614483.9537516
LN04009,202612,0,113230585.97468095
